BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address Zip Code,Parcel Address,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft2),Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),Net Electricity Usage (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Cooresponding Campus ID,Data Year,Electricity Emissions,Natural Gas Emissions,Fuel Oil #1 Emissions,Fuel Oil #2 Emissions,Fuel Oil #4 Emissions,Fuel Oil #5 & 6 Emissions,Diesel #2 Emissions,Propane Emissions,Kerosene Emissions,District Chilled Water Emissions,District Steam Emissions,Total GHG Emissions (MT CO2e),BERDO Property Type,Threshold 2025,Threshold 2026,Threshold 2027,Threshold 2028,Threshold 2029,Threshold 2030,Threshold 2031,Threshold 2032,Threshold 2033,Threshold 2034,Threshold 2035,Threshold 2036,Threshold 2037,Threshold 2038,Threshold 2039,Threshold 2040,Threshold 2041,Threshold 2042,Threshold 2043,Threshold 2044,Threshold 2045,Threshold 2046,Threshold 2047,Threshold 2048,Threshold 2049,Threshold 2050
106068,2200562002,tdc 1234 owner llc,1234 Soldiers Field Rd,2134,1234 Soldiers Field Rd,2134,58550,Hotel,Hotel,92.6,5423532.4,3780168.8,359031.1,0,,0,0,0,0,0,0,0,0,0,0,0,2021,30.58585941,200.764765,0,0,0,0,0,0,0,0,0,231,Lodging,5.8,5.8,5.8,5.8,5.8,3.7,3.7,3.7,3.7,3.7,2.7,2.7,2.7,2.7,2.7,1.8,1.8,1.8,1.8,1.8,0.9,0.9,0.9,0.9,0.9,0
106069,2200562000,TDC 1240 OWNER LLC,1240 Soldiers Field Rd,2134,1240 Soldiers Field Rd,2134,32653,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,9.6,312419.5,0,312419.4,0,,0,0,0,0,0,0,0,0,0,0,0,2022,26.1901183,0,0,0,0,0,0,0,0,0,0,26,Assembly,100000,100000,100000,100000,100000,100000,4.6,4.6,4.6,4.6,3.3,3.3,3.3,3.3,3.3,2.1,2.1,2.1,2.1,2.1,1.1,1.1,1.1,1.1,1.1,0
106070,503210000,tdc property boylston llc,761 Boylston St,2116,761 Boylston St,2116,41440,Retail Store,0,336.2,13930270.3,7535500,6394770.4,0,,0,0,0,0,0,0,0,0,0,0,0,2021,544.7704904,400.210405,0,0,0,0,0,0,0,0,0,945,Retail,7.1,7.1,7.1,7.1,7.1,3.4,3.4,3.4,3.4,3.4,2.4,2.4,2.4,2.4,2.4,1.5,1.5,1.5,1.5,1.5,0.7,0.7,0.7,0.7,0.7,0
106074,2102533000,temple bnai moshe,16 Sidlaw Rd,2135,16 Sidlaw Rd,2135,34425,Worship Facility,"Adult Education,Pre-school/Daycare,Worship Facility",43,1478748.9,1064651.5,414097.4,0,,0,0,0,0,0,0,0,0,0,0,0,2021,35.27695751,56.54364117,0,0,0,0,0,0,0,0,0,92,Assembly,100000,100000,100000,100000,100000,100000,4.6,4.6,4.6,4.6,3.3,3.3,3.3,3.3,3.3,2.1,2.1,2.1,2.1,2.1,1.1,1.1,1.1,1.1,1.1,0
106077,602671027,TEN FAN PIER BOULEVARD LLC,10 Fan Pier Blvd,2110,10 Fan Pier Blvd,2110,348324,Office,Office,66,22974007.7,7114686.8,15859320.6,0,,0,0,0,0,0,0,0,0,0,0,0,2022,1329.486846,377.8610159,0,0,0,0,0,0,0,0,0,1707,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
106078,1001612000,TEN JAMAICAWAY CONDO ASSN,10 Jamaicaway,2130,10 Jamaicaway St,2130,29568,Multifamily Housing,Multifamily Housing,79,2334880.4,2022000,312880.4,0,,0,0,0,0,0,0,0,0,0,0,0,2022,26.22876393,107.38842,0,0,0,0,0,0,0,0,0,134,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106080,800969000,TEN SAC SELF STORAGE CORP,15 Rusfield St,2119,15 Rusfield St,2119,127500,Self-Storage Facility,Self-Storage Facility,19.3,2454782.2,1532036.6,922745.7,0,,0,0,0,0,0,0,0,0,0,0,0,2022,77.35377203,81.36646383,0,0,0,0,0,0,0,0,0,159,Storage,5.4,5.4,5.4,5.4,5.4,2.8,2.8,2.8,2.8,2.8,1.8,1.8,1.8,1.8,1.8,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0
106083,402545000,TENANTS DEVELOPMENT II LP,23 Wellington St,2118,23 Wellington St,2118,22975,Multifamily Housing,Multifamily Housing,88.7,2038121.6,1672880.6,365241,0,,0,0,0,0,0,0,0,0,0,0,0,2022,30.61815303,88.84668867,0,0,0,0,0,0,0,0,0,119,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106085,900740000,TENANTS' DEVELOPMENT III LP MASS LP,400 Massachusetts Ave,2118,400 Massachusetts Ave,2118,60000,Multifamily Housing,Multifamily Housing,45.5,2727315.9,1966300,761015.9,0,,0,0,0,0,0,0,0,0,0,0,0,2022,63.7959629,104.430193,0,0,0,0,0,0,0,0,0,168,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106086,401698000,TENEA LLC,291-303a Huntington Ave,2115,38 48 Gainsborough St,2115,52136,Office,"Personal Services Health/Beauty, Dry Cleaning, etc , Office , Supermarket/Grocery Store , Retail Store",49.7,2590944.5,2390499.8,200444.8,0,,0,0,0,0,0,0,0,0,0,0,0,2022,16.80328758,126.9594444,0,0,0,0,0,0,0,0,0,144,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
106088,400600040,TENT CITY APARTMENTS LLC,100  128 Dartmouth St,2118,100 128 Dartmouth St,2118,327174,Multifamily Housing,"Multifamily Housing , Retail Store",55.2,18074457.3,9732537.3,8341920.3,0,,0,0,0,0,0,0,0,0,0,0,0,2022,699.3031787,516.895056,0,0,0,0,0,0,0,0,0,1216,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106089,303840000,TERRA FIRMA-33 BROAD LLC,23-37 Broad St,2109,33 Broad St,2109,40933,Office,"Office , Self-Storage Facility , Food Service",121,4953205.2,3293086.4,1660118.8,0,,0,0,0,0,0,0,0,0,0,0,0,2022,139.167759,174.8958187,0,0,0,0,0,0,0,0,0,314,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
106090,401834000,TETLOW REALTY ASSO INC,11 Tetlow St,2115,11 Tetlow St,2115,32864,Multifamily Housing,Multifamily Housing,109.8,3608521.6,3241799.9,366721.8,0,,0,0,0,0,0,0,0,0,0,0,27199009,2022,30.74228849,172.1719927,0,0,0,0,0,0,0,0,0,203,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106091,304770000,TFC 30 WINTER LLC MASS LLC,28-38 Winter St,2108,30 Winter St,2108,103932,Office,Office,116.3,12089228.6,3508458.5,8580770.6,0,,0,0,0,0,0,0,0,0,0,0,0,2022,719.3259994,186.3342309,0,0,0,0,0,0,0,0,0,906,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
106092,304669000,tga 70 federal street llc,70 Federal St,2110,70 Federal St,2110,71872,Office,Office,72.9,5239516.3,0,2557751.2,0,,0,0,2681765.1,0,0,0,0,0,0,0,0,2021,217.8948247,0,0,0,0,0,0,0,0,0,178.0692026,396,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
106094,500688000,THE BENJAMIN FRANKLIN,41 Berkeley St,2116,43 47 Berkeley St,2116,78214,College/University,College/University,86,6726166.8,5967858.3,758308.5,0,,0,0,0,0,0,0,0,0,0,0,0,2022,63.56900155,316.9529543,0,0,0,0,0,0,0,0,0,381,College/University,10.2,10.2,10.2,10.2,10.2,5.3,5.3,5.3,5.3,5.3,3.8,3.8,3.8,3.8,3.8,2.5,2.5,2.5,2.5,2.5,1.2,1.2,1.2,1.2,1.2,0
106096,1000240000,THE BRIGHAM AND WOMENS,80 Francis St,2120,80 Francis St,2120,95545,Storage,Medical Office,117.2,11196509.5,0,3712757.6,0,,0,0,7483753.5,0,0,0,0,0,0,0,0,2022,311.2404696,0,0,0,0,0,0,0,0,0,496.9212324,808,Storage,5.4,5.4,5.4,5.4,5.4,2.8,2.8,2.8,2.8,2.8,1.8,1.8,1.8,1.8,1.8,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0
106097,1000240010,THE BRIGHAM AND WOMENS,75 Fenwood Rd,2120,Francis St,2120,65962,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient,115.2,7595799.4,0,2855980.5,0,,0,0,4739818.8,0,0,0,0,0,0,0,0,2022,239.4168453,0,0,0,0,0,0,0,0,0,314.7239683,554,Healthcare,15.4,15.4,15.4,15.4,15.4,10,10,10,10,10,7.4,7.4,7.4,7.4,7.4,4.9,4.9,4.9,4.9,4.9,2.4,2.4,2.4,2.4,2.4,0
106098,401855000,THE CHILDREN'S HOSPITAL CORPORATION,333 Longwood Ave,2115,333 Longwood Ave,2115,89787,Medical Office,Medical Office,66.3,5957125.9,0,5957125.9,0,,0,0,0,0,0,0,0,0,0,0,0,2022,499.3858642,0,0,0,0,0,0,0,0,0,0,499,Healthcare,15.4,15.4,15.4,15.4,15.4,10,10,10,10,10,7.4,7.4,7.4,7.4,7.4,4.9,4.9,4.9,4.9,4.9,2.4,2.4,2.4,2.4,2.4,0
106100,301927600,THE GENERAL HOSPITAL CORP,125 Nashua St,2114,125 Nashua St,2114,193585,Office,Office,73.2,14173267.2,0,8089985.1,0,,0,0,6069759,0,0,0,0,0,0,0,0,2022,678.1834509,0,0,0,0,0,0,0,0,0,403.0319976,1081,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
106101,304406000,THE LANDMARK CONDO ASSN,160 Federal St,2110,160 Federal St,2110,366650,Office,"Office , Other - Restaurant/Bar",61.1,22410724.7,6577399.8,15833324.6,0,,0,0,0,0,0,0,0,0,0,0,0,2022,1327.307601,349.3257034,0,0,0,0,0,0,0,0,0,1677,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
106104,1808983000,THE NORTHEASTERN CONFERENCE,6 Webster St,2136,1131 River St,2136,24864,Worship Facility,Worship Facility,50.6,1257818.3,1176024.9,81793.4,0,,0,0,0,0,0,0,0,0,0,0,0,2022,6.856740722,62.45868244,0,0,0,0,0,0,0,0,0,69,Assembly,100000,100000,100000,100000,100000,100000,4.6,4.6,4.6,4.6,3.3,3.3,3.3,3.3,3.3,2.1,2.1,2.1,2.1,2.1,1.1,1.1,1.1,1.1,1.1,0
106105,203506010,the parris landing cond trst,42 8th St,2129,42 Eighth St,2129,600580,Multifamily Housing,0,19.9,11930416.3,11930416.3,0,0,,0,0,0,0,0,0,0,0,0,0,0,2021,0,633.6244097,0,0,0,0,0,0,0,0,0,634,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106112,302953018,the residences at interconti,500 Atlantic Ave,2210,500 Atlantic Ave,2210,697555,Hotel,0,93.7,65339168.7,2573799.7,20706718.3,0,,0,0,42058650.9,0,0,0,0,0,0,0,0,2021,1764.005332,136.6945021,0,0,0,0,0,0,0,0,2792.69442,4693,Lodging,5.8,5.8,5.8,5.8,5.8,3.7,3.7,3.7,3.7,3.7,2.7,2.7,2.7,2.7,2.7,1.8,1.8,1.8,1.8,1.8,0.9,0.9,0.9,0.9,0.9,0
106114,600026000,the residences at twenty-six west broadway llc,26 W Broadway #1,2127,26 Hf26 W Broadway,2127,34000,Multifamily Housing,Multifamily Housing,84.2,2862564.8,1739296.8,1123267.9,0,,0,0,0,0,0,0,0,0,0,0,0,2021,95.6911924,92.37405305,0,0,0,0,0,0,0,0,0,188,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106116,2202177000,the saybrook condominium trust,212-214 Market St,2135,214 Market St,2135,35000,Multifamily Housing,0,37.1,1296827.3,587800,709027.2,0,,0,0,0,0,0,0,0,0,0,0,0,2021,60.40202717,31.218058,0,0,0,0,0,0,0,0,0,92,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106120,304697000,THI VI BOSTON LLC,90-98 Tremont St,2108,90 Tremont St,2108,190440,Hotel,Hotel,99.6,18974270.6,12608602.3,6365669.5,0,,0,0,0,0,0,0,0,0,0,0,0,2022,533.6340742,669.6428682,0,0,0,0,0,0,0,0,0,1203,Lodging,5.8,5.8,5.8,5.8,5.8,3.7,3.7,3.7,3.7,3.7,2.7,2.7,2.7,2.7,2.7,1.8,1.8,1.8,1.8,1.8,0.9,0.9,0.9,0.9,0.9,0
106121,304304400,THIRD SECTOR NEW ENGLAND INC,77-99 South St,2111,89 South St,2111,107432,Office,Office,41.9,4505237.7,1012578.1,3492659.7,0,,0,0,0,0,0,0,0,0,0,0,0,2022,292.7896627,53.77802289,0,0,0,0,0,0,0,0,0,347,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
106123,504314014,THIRTEEN-30 BOYLSTON STREET,1304  1330 Boylston St,2215,1304 1330 Boylston St,2215,362394,Multifamily Housing,"Restaurant , Multifamily Housing , Medical Office,Fast Food Restaurant , Fitness Center/Health Club/Gym",96.6,34997321.2,16721683.7,18275637.6,0,,0,0,0,0,0,0,0,0,0,0,0,2022,1532.0467,888.0886213,0,0,0,0,0,0,0,0,0,2420,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106129,2102405000,THIRTY 6-46 ORKNEY ROAD CONDO TR,36 Orkney Rd,2135,46 36 Orkney Rd,2135,40000,Multifamily Housing,Multifamily Housing,94.1,3762994.6,544600,385668.6,0,,0,0,0,0,2832725.9,0,0,0,0,0,0,2022,32.33059874,28.923706,0,210.216589,0,0,0,0,0,0,0,271,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106130,501607000,THIRTY 7 BEACON ST CONDO TR,37 Beacon St,2108,37 Beacon St,2108,40062,Multifamily Housing,Multifamily Housing,64.4,2580797.5,1400,422388.5,0,,0,0,0,0,2157009,0,0,0,0,0,0,2022,35.40882796,0.074354,0,160.0716379,0,0,0,0,0,0,0,196,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106138,401518000,THIRTY-2 WESTLAND AVE LLC MASS LLC,32-34 Westland Ave,2115,32 34 Westland Ave,2115,22440,Multifamily Housing,Multifamily Housing,36.7,823146.1,0,468361.8,0,,0,0,0,0,354784.2,0,0,0,0,0,0,2022,39.26276969,0,0,26.32853548,0,0,0,0,0,0,0,66,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106139,602751300,thirty-5 channel ctr condo,35 Channel Center St,2210,35 Channel Center St,2210,72193,Multifamily Housing,Multifamily Housing,47.6,3436272.3,1445500,1990772.3,0,,0,0,0,0,0,0,0,0,0,0,0,2021,169.5938922,76.770505,0,0,0,0,0,0,0,0,0,246,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106144,203778000,THOMPSON GREEN CONDO TR,1 Devens St,2129,102 100 Main St,2129,12712,Multifamily Housing,Multifamily Housing,36.9,469501.4,0,469501.4,0,,0,0,0,0,0,0,0,0,0,0,0,2022,39.35830236,0,0,0,0,0,0,0,0,0,0,39,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106145,203778000,THOMPSON GREEN CONDO TR,100 Main St,2129,102 100 Main St,2129,11289,Multifamily Housing,Multifamily Housing,30.7,346649,0,346649,0,,0,0,0,0,0,0,0,0,0,0,0,2022,29.05958567,0,0,0,0,0,0,0,0,0,0,29,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106153,503309000,THREE 13-317 BEACON STREET,315-317 Beacon St,2116,317 313 Beacon St,2116,14000,Multifamily Housing,Multifamily Housing,61.3,857930.2,678500,179430.3,0,,0,0,0,0,0,0,0,0,0,0,24249568,2022,15.04164205,36.035135,0,0,0,0,0,0,0,0,0,51,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106154,602764000,THREE 21 SUMMER ST LLC,321-325 Summer St,2210,321 325 Summer St,2210,103755,Office,Office,53.9,5589144.5,2512090.6,3077053.9,0,,0,0,0,0,0,0,0,0,0,0,0,2022,257.9494284,133.4171318,0,0,0,0,0,0,0,0,0,391,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
106155,602706000,THREE 26 A STREET CONDO TR,326 A St,2127,326 A St,2127,55000,Multifamily Housing,"Multifamily Housing , Office",35.6,1957594.7,1460200.2,497394.5,0,,0,0,0,0,0,0,0,0,0,0,0,2022,41.69658094,77.55123262,0,0,0,0,0,0,0,0,0,119,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106156,303540000,THREE 28 COMMERCIAL STREET,326-332 Commercial St,2109,328 326 Commercial St,2109,18395,Multifamily Housing,"Restaurant , Multifamily Housing , Office",35.2,647123.4,0,647123.3,0,,0,0,0,0,0,0,0,0,0,0,0,2022,54.24834624,0,0,0,0,0,0,0,0,0,0,54,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106163,2202435001,THREE 75 MARKET STREET LLC A MASS LLC,375-375c Market St,2135,375 Market St,2135,66574,Multifamily Housing,Multifamily Housing,16.9,1127774,733000,394773.9,0,,0,0,0,0,0,0,0,0,0,0,0,2022,33.09389604,38.92963,0,0,0,0,0,0,0,0,0,72,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106165,1200967000,THREE 84 WARREN ST LLC MASS LLC,384 Warren St,2119,384 384b Warren St,2119,33750,K-12 School,"K- School , Office , Retail Store",33.2,1120505.9,917700,202805.9,0,,0,0,0,0,0,0,0,0,0,0,0,2022,17.0012186,48.739047,0,0,0,0,0,0,0,0,0,66,Education,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,0.6,0.6,0.6,0.6,0.6,0
106166,303081000,THREE 86 COMMERCIAL CONDO TR,380-390 Commercial St,2109,390 380 Commercial St,2109,24878,Multifamily Housing,"Multifamily Housing , Office , Other",30.5,758477.4,0,758477.4,0,,0,0,0,0,0,0,0,0,0,0,0,2022,63.58316044,0,0,0,0,0,0,0,0,0,0,64,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106170,602695000,THREE FORTY SEVEN CONGRESS,347-351 Congress St,2210,347 351 Congress St,2210,91520,Office,Office,51.8,4743217.6,718989.3,4024228.8,0,,0,0,0,0,0,0,0,0,0,0,0,2022,337.3511003,38.18552172,0,0,0,0,0,0,0,0,0,376,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
106174,503009000,THREE- 43 MANAGEMENT LLC MASS LLC,341-347 Newbury St,2115,343 Newbury St,2115,23976,Other - Entertainment/Public Assembly,"Other - Entertainment/Public Assembly , Retail Store",10.3,245837.1,106300,139537.2,0,,0,0,0,0,0,0,0,0,0,0,0,2022,11.69740348,5.645593,0,0,0,0,0,0,0,0,0,17,Assembly,100000,100000,100000,100000,100000,100000,4.6,4.6,4.6,4.6,3.3,3.3,3.3,3.3,3.3,2.1,2.1,2.1,2.1,2.1,1.1,1.1,1.1,1.1,1.1,0
106175,602687000,three- 81 congress st llc mass llc,381-389 Congress St,2127,381  389 Congress St,2127,44236,Multifamily Housing,"Multifamily Housing,Restaurant",82.8,3664059.8,1094800,2569259.9,0,,0,0,0,0,0,0,0,0,0,0,0,2021,218.8752509,58.144828,0,0,0,0,0,0,0,0,0,277,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106178,2101759000,three-30 summit av condo tr,330 Summit Ave,2135,330 Summit Ave,2135,18240,Multifamily Housing,0,38.8,707263.2,523800,183463.2,0,,0,0,0,0,0,0,0,0,0,0,0,2021,15.62923001,27.819018,0,0,0,0,0,0,0,0,0,43,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106187,400561000,THREE31-335 COLUMBUS AV LLC MASS LLC,331-335 Columbus Ave,2116,331 335a Columbus Ave,2116,24743,Multifamily Housing,Multifamily Housing,40.9,1012282.4,0,1012282.4,0,,0,0,0,0,0,0,0,0,0,0,0,2022,84.85963359,0,0,0,0,0,0,0,0,0,0,85,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106189,303823000,TISHMAN SPEYER ARCHSTONE-,8-20 Broad St,2109,131 State St,2109,130838,Multifamily Housing,"Restaurant , Multifamily Housing , Office",81.4,10651809.5,4530200.1,6118531.5,0,,0,0,0,0,0,0,0,0,0,0,0,2022,512.9164956,240.5989273,0,0,0,0,0,0,0,0,0,754,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
106190,2201870000,TOBIN ROBERT G TS,60 Everett St,2135,60 94 Harvey Steel Rd,2135,73613,Supermarket/Grocery Store,Supermarket/Grocery Store,184,13543490.6,4785420.5,8758071.7,0,,0,0,0,0,0,0,0,0,0,0,0,2022,734.1891506,254.1536828,0,0,0,0,0,0,0,0,0,988,Food Sales & Service,17.4,17.4,17.4,17.4,17.4,10.9,10.9,10.9,10.9,10.9,8,8,8,8,8,5.4,5.4,5.4,5.4,5.4,2.7,2.7,2.7,2.7,2.7,0
106194,1600574000,TONY CO LLC,11 Sturtevant St,2122,11 Sturtevant St,2122,23367,"Repair Services (Vehicle, Shoe, Locksmith, etc.)","Repair Services Vehicle, Shoe, Locksmith, etc",48.3,1127664.8,763087.1,364577.7,0,,0,0,0,0,0,0,0,0,0,0,0,2022,30.56254859,40.52755588,0,0,0,0,0,0,0,0,0,71,Services,100000,100000,100000,100000,100000,100000,4.5,4.5,4.5,4.5,3.3,3.3,3.3,3.3,3.3,2.2,2.2,2.2,2.2,2.2,1.1,1.1,1.1,1.1,1.1,0
106196,2205550001,TOWNE ESTATES CONDO ASSN,6-14 Lake Shore Ct,2135,99 219 Lake Shore Rd,2135,332489,Multifamily Housing,Multifamily Housing,99.5,33074607,26877002,6197604.6,0,,0,0,0,0,0,0,0,0,0,0,0,2022,519.5451936,1427.437576,0,0,0,0,0,0,0,0,0,1947,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
