BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address Zip Code,Parcel Address,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft2),Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Cooresponding Campus ID,Data Year,Electricity Emissions,Natural Gas Emissions,Fuel Oil #1 Emissions,Fuel Oil #2 Emissions,Fuel Oil #4 Emissions,Fuel Oil #5 & 6 Emissions,Diesel #2 Emissions,Propane Emissions,Kerosene Emissions,District Chilled Water Emissions,District Steam Emissions,Electricity Emissions (MT CO2e),Natural Gas Emissions (MT CO2e),Fuel Oil #1 Emissions (MT CO2e),Fuel Oil #2 Emissions (MT CO2e),Fuel Oil #4 Emissions (MT CO2e),Fuel Oil #5 & #6 Emissions (MT CO2e),Diesel #2 Emissions (MT CO2e),Propane Emissions (MT CO2e),Kerosene Emissions (MT CO2e),District Chilled Water Emissions (MT CO2e),District Steam Emissions (MT CO2e),Total GHG Emissions (MT CO2e),BERDO Property Type
105358,306455010.0,ROLLINS SQUARE CONDO TRUST,3 Rollins St,2118.0,2 Rollins St,2118.0,399507.0,Multifamily Housing,Multifamily Housing,32.5,12991609.5,12611376.3,380233.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,31.874957539,669.790195293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702,Multifamily Housing
105359,801110000.0,ROMAN CATH ARCH BOSTON,595 Harrison Ave,2118.0,595 Harrison Ave,2118.0,21384.0,Pre-school/Daycare,Pre-school/Daycare,64.3,1375115.3,333500.0,1041615.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,87.31861898200002,17.712185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,Education
105360,801111000.0,ROMAN CATH ARCH BOSTON,1400 Washington St,2118.0,Washington St,2118.0,59590.0,Worship Facility,0,113.2,6743242.1,4907454.4,1835787.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,153.894082891,260.63490318400005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415,Assembly
105362,1302651000.0,roman cath arch boston,100 Savin Hill Ave,2125.0,100 Savin Hill Ave,2125.0,61152.0,K-12 School,K-12 School,31.5,1925805.1,1707996.9,217808.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,18.555089076999998,90.711715359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,Education
105364,1604518000.0,ROMAN CATH ARCH BOSTON,29 Rita Rd,2124.0,Gallivan Blvd,2124.0,24750.0,K-12 School,"K- School , Pre-school/Daycare",30.9,765563.5,694642.0,70921.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,5.9453493449999995,36.89243662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,Education
105365,1604518000.0,ROMAN CATH ARCH BOSTON,15 Rita Rd,2124.0,Gallivan Blvd,2124.0,12400.0,Office,Office,30.1,373675.7,361896.4,11779.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,0.9874587189999998,19.220317804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Office
105366,1604518000.0,ROMAN CATH ARCH BOSTON,587 Gallivan Blvd,2124.0,Gallivan Blvd,2124.0,27496.0,Worship Facility,"Worship Facility , Social/Meeting Hall",39.4,1084153.7,997301.8,86851.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,7.280794777,52.966698598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,Assembly
105367,1703589000.0,roman cath arch boston,2223 Dorchester Ave,2124.0,2214  2224 Dorchester Ave,2124.0,81888.0,K-12 School,0,13.0,1060614.4,595900.0,464714.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,39.589019736000004,31.648249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,Education
105373,1704221000.0,roman cath arch boston,2215 Dorchester Ave,2124.0,2221 Dorchester Ave,2124.0,36834.0,Worship Facility,Worship Facility,154.7,5696900.7,5482900.0,214000.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,18.230711114,291.19681899999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,Assembly
105374,401334000.0,ROMAN CATH ARCH BOSTON CHURCH,16-20 Belvidere St,2115.0,14 18 Belvidere St,2115.0,41431.0,Worship Facility,"Worship Facility , Office , Adult Education , Other - Lodging/Residential",87.4,3619139.4,2511683.4,1107456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,92.83803648,133.395505374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,Assembly
105375,800706000.0,ROMAN CATH ARCH BOSTON CHURCH,Dudley St,2119.0,Dudley St,2119.0,23930.0,Worship Facility,Worship Facility,53.0,1267587.8,1233123.5,34464.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,2.889142269,65.491189085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,Assembly
105376,1301049000.0,ROMAN CATH ARCH BOSTON CHURCH,24 Hartford St,2125.0,Magnolia St,2125.0,39992.0,Worship Facility,0,40.2,1609148.4,1465227.5,143920.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,12.064889047,77.818232525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,Assembly
105378,105513000.0,ROMAN CATH ARCH OF BOS,69 London St,2128.0,Havre St,2128.0,34500.0,K-12 School,K- School,29.1,1003974.7,176462.2,197818.5,0.0,0.0,0.0,0.0,0.0,629694.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,16.583124854999998,9.371907442000001,0.0,46.72959174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,Education
105379,105515000.0,ROMAN CATH ARCH OF BOS,75 London St,2128.0,70 Maverick St,2128.0,36800.0,Worship Facility,Worship Facility,20.9,770530.4,0.0,63252.8,0.0,0.0,0.0,0.0,0.0,707277.6,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,5.302482224,0.0,0.0,52.487070695999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,Assembly
105381,201540000.0,ROMAN CATH ARCH OF BOS,315-323 Bunker Hill St,2129.0,Bunker Hill St,2129.0,23184.0,Worship Facility,Worship Facility,72.3,1677289.1,0.0,29844.8,0.0,0.0,0.0,0.0,0.0,1647444.3,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,2.501889584,0.0,0.0,122.256841503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,Assembly
105383,700772000.0,ROMAN CATH ARCH OF BOS,333 Old Colony Ave,2127.0,333 Old Colony Ave,2127.0,24206.0,Worship Facility,Worship Facility,32.9,796284.6,656800.0,139484.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,11.692985635,34.882647999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,Assembly
105384,1501732000.0,ROMAN CATH ARCH OF BOS,294 Bowdoin St,2122.0,294 Bowdoin St,2122.0,65744.0,K-12 School,K- School,30.9,2032306.0,1323684.2,708621.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,59.403773877,70.300867862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,Education
105385,1501732000.0,ROMAN CATH ARCH OF BOS,278 Bowdoin St,2122.0,294 Bowdoin St,2122.0,45608.0,Other - Education,Other - Education,43.2,1972240.4,1462773.8,509466.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,42.708576695,77.687916518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,Education
105389,1809140010.0,roman cath arch of bos,1286 Hyde Park Ave,2136.0,1286 Hyde Park Ave,2136.0,40295.0,K-12 School,K-12 School,67.8,2733456.0,2368596.6,364859.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,31.082380805,125.79616542600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,Education
105392,2201177000.0,roman cath arch of bos,57-59 Holton St,2135.0,37  57 Holton St,2135.0,52850.0,K-12 School,"K-12 School,Worship Facility",59.5,3144750.4,1379900.0,484803.9,0.0,0.0,0.0,0.0,0.0,1280046.6,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,41.300444240999994,73.286489,0.0,94.992258186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,Education
105394,303144000.0,ROMAN CATH ARCH OF BOS CHURCH,401 Hanover St,2109.0,24 Clark St,2109.0,34621.0,Worship Facility,"Worship Facility , Other - Lodging/Residential",25.4,879471.8,3200.0,73774.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,6.184499569,0.169952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Assembly
105395,305368000.0,roman cath arch of bos church,125 Harrison Ave,2111.0,125 Harrison Ave,2111.0,28346.0,Worship Facility,Worship Facility,25.9,734239.3,0.0,38099.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,3.2457304809999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Assembly
105399,602109000.0,roman cath arch of bostn,615 E Fourth St,2127.0,I St,2127.0,63078.0,Worship Facility,0,25.3,1594126.4,1491701.6,102424.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,8.725568712,79.224271976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,Assembly
105400,603644000.0,roman cath arch of bostn,O St,2127.0,O St,2127.0,22835.0,Other - Education,0,6.1,139808.3,139033.8,774.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,0.065979655,7.384085117999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Education
105401,603645000.0,roman cath arch of bostn,866 East Broadway,2127.0,E Broadway,2127.0,54668.0,K-12 School,0,6.6,359073.2,357200.0,1873.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,0.15957790800000002,18.970892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,Education
105402,604254000.0,ROMAN CATH ARCH OF BOSTN,845 E Broadway,2127.0,96 N St,2127.0,20480.0,Worship Facility,Worship Facility,26.9,550884.2,536875.0,14009.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25124602.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,1.174391236,28.51343125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,Assembly
105403,604254000.0,roman cath arch of bostn,96 N St,2127.0,96 N St,2127.0,14480.0,Pre-school/Daycare,0,0.3,5011.3,3800.0,1211.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25124602.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,0.103190647,0.201818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Education
105404,604254000.0,roman cath arch of bostn,841 E Broadway,2127.0,96 N St,2127.0,8225.0,Office,0,63.9,525461.2,444300.0,81161.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25124602.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,6.914122627999999,23.596773000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,Office
105405,703077000.0,ROMAN CATH ARCH OF BOSTN,800 Columbia Rd,2125.0,Columbia Rd,2125.0,26126.0,Worship Facility,Worship Facility,50.6,1323122.7,1226096.6,97026.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,8.133697963,65.117990426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,Assembly
105406,703079000.0,ROMAN CATH ARCH OF BOSTN,790 Columbia Rd,2125.0,796 Columbia Rd,2125.0,43808.0,K-12 School,K- School,73.5,3218199.3,2042606.9,1175592.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,98.549902509,108.482852459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207,Education
105411,1501694010.0,ROMAN CATH ARCH OF BOSTON,315 Bowdoin St,2122.0,315 Bowdoin St,2122.0,25540.0,Worship Facility,Worship Facility,61.8,1579090.2,1444037.3,135052.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,11.321484606999999,76.69282100299999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,Assembly
105413,1602169000.0,ROMAN CATH ARCHBISHOP,239 Neponset Ave,2122.0,241 Neponset Ave,2122.0,51692.0,K-12 School,"K- School , Pre-school/Daycare",43.5,2249325.8,1588208.4,661117.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,55.421463259,84.349748124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,Education
105415,1602171000.0,ROMAN CATH ARCHBISHOP,241 Neponset Ave,2122.0,247 Neponset Ave,2122.0,12600.0,Other - Lodging/Residential,Other - Lodging/Residential,0.6,6961.4,0.0,6961.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,0.5835741619999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Lodging
105416,1602171000.0,ROMAN CATH ARCHBISHOP,243 Neponset Ave,2122.0,247 Neponset Ave,2122.0,9000.0,Other - Lodging/Residential,Other - Lodging/Residential,39.6,356504.2,330073.5,26430.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,2.215677198,17.530203585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Lodging
105417,1602171000.0,ROMAN CATH ARCHBISHOP,251 Neponset Ave,2122.0,247 Neponset Ave,2122.0,22425.0,Worship Facility,Worship Facility,37.7,845323.1,790197.3,55125.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,4.621195814000001,41.96737860300001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,Assembly
105420,703368000.0,ROMAN CATHOLIC ARCH BOS,46-52 Boston St,2125.0,46 52 Boston St,2125.0,27971.0,Social/Meeting Hall,"Worship Facility , Social/Meeting Hall",30.2,844224.0,52349.5,88654.1,0.0,0.0,0.0,0.0,0.0,703220.4,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,7.431873203,2.7802819449999996,0.0,52.185985884000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,Assembly
105426,801103000.0,ROMAN CATHOLIC ARCHBISHOP OF BOSTON,50 Malden St,2118.0,50 Malden St,2118.0,192793.0,Multifamily Housing,"Restaurant , Multifamily Housing",49.7,9572299.1,3911159.8,5661139.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,474.57329913600006,207.72169697799998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682,Multifamily Housing
105427,105014000.0,ROMAN CATHOLIC ARCHDIOCESE OF BOSTON,390-400 Sumner St,2128.0,394 Sumner St,2128.0,22030.0,Worship Facility,Worship Facility,35.0,771258.8,736900.0,34358.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,2.8802982040000003,39.136759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,Assembly
105429,2101597000.0,ROSATI ANTHONY G TRST,1082 Commonwealth Ave,2134.0,1082 Commonwealth Ave,2134.0,25735.0,Multifamily Housing,Multifamily Housing,94.4,2429063.5,2101600.2,327463.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,27.451248439,111.61598662200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,Multifamily Housing
105430,1800255000.0,ROSEN STEWART M TRST,981-993 Morton St,2126.0,981 993 Morton St,2126.0,32823.0,Retail Store,Retail Store,72.9,2391842.9,1228557.8,1163285.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,97.518198316,65.248704758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,Retail
105431,801708000.0,ROSIES PLACE,889 Harrison Ave,2118.0,889 905 Harrison Ave,2118.0,22632.0,Other,"Office , Other",32.2,728252.4,0.0,728252.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,61.049407075000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,Property Type Not Recognized in Database
105433,1807323050.0,ROSLINDALE CUMMINS HIGHWAY REALTY LLC,940  980 Cummings Hw,2136.0,940 980 Cummings Hw,2136.0,38160.0,Supermarket/Grocery Store,Supermarket/Grocery Store,259.5,9901851.0,4402455.9,5499396.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,461.014433744,233.814432849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695,Food Sales & Service
105434,1806507002.0,ROSLINDALE DEVELOPMENT LLC,690-710 American Legion Hwy,2131.0,690 710 American Legion Hw,2131.0,33239.0,Strip Mall,Strip Mall,133.9,4450331.1,2035999.9,2414331.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,202.393384496,108.131954689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,Retail
105435,1806507002.0,ROSLINDALE DEVELOPMENT LLC,684 American Legion Hwy,2131.0,690 710 American Legion Hw,2131.0,2000.0,Convenience Store without Gas Station,Convenience Store without Gas Station,316.8,633619.0,112776.1,520842.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,43.662251923999996,5.989538671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,Services
105436,1806507000.0,ROSLINDALE REALTY GROUP LLC,630-634 American Legion Hwy,2131.0,630 634 American Legion Hw,2131.0,26708.0,Strip Mall,Strip Mall,87.4,2334013.3,1537400.1,796613.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,66.78009293900001,81.651319311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148,Retail
105437,1806507001.0,ROSLINDALE REALTY GROUP LLC,640-674 American Legion Hwy,2131.0,640 670 American Legion Hw,2131.0,84500.0,Strip Mall,Strip Mall,108.8,9197466.8,3331999.9,5865466.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,491.702081844,176.962514689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669,Retail
105438,1806016300.0,ROSLINDALE SENIOR,15 Blue Ledge Dr,2131.0,Washington St,2131.0,72186.0,Multifamily Housing,Multifamily Housing,60.1,4334895.6,3003106.2,1331789.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,111.643922168,159.494970282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271,Multifamily Housing
105440,1904205100.0,ROSLINDALE SENIOR HOUSING CP,120 Poplar St,2131.0,114 110 Poplar St,2131.0,82142.0,Multifamily Housing,Multifamily Housing,35.4,2904905.6,1415298.0,1489607.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,124.873796725,75.16647678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,Multifamily Housing
105449,901180010.0,ROXBURY CORNERS LLC,1797-1815 Washington St,2118.0,1797 1815 Washington St,2118.0,81011.0,Multifamily Housing,Multifamily Housing,69.3,5616867.2,4003694.0,1613173.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4424396.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,135.232300973,212.63618834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348,Multifamily Housing
105450,902921010.0,ROXBURY CROSSING SENIOR,30 Gurney St,2120.0,30 Gurney St,2120.0,34700.0,Multifamily Housing,Multifamily Housing,39.9,1384383.9,989129.0,395255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,33.134226649999995,52.53264119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,Multifamily Housing
105452,903516000.0,ROXBURY HIGHLAND LLC MASS LLC,15 Highland Ave,2119.0,15 27 Highland Ave,2119.0,27423.0,Multifamily Housing,Multifamily Housing,130.1,3568402.8,3093541.2,474861.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,39.807656311,164.297973132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204,Multifamily Housing
105453,2003597001.0,ROXBURY HOME FOR AGED,1205-1215 Centre St,2132.0,1205 Centre St,2132.0,105970.0,Multifamily Housing,Multifamily Housing,50.2,5323506.6,4103034.1,1220472.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,102.31220129199998,217.912141051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,Multifamily Housing
105495,1200302000.0,ROXBURY MT PLEASANT LP MASS LP,2 Waverly St,2119.0,2 Waverly St,2119.0,91430.0,Multifamily Housing,Multifamily Housing,51.3,4694034.5,3365268.7,1328765.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,111.390445397,178.72942065700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,Multifamily Housing
