_id,BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip  Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types and GFAs,Site EUI (Energy Use Intensity kBtu/ft2),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Natural Gas Emissions (kgCO2e),Electricity Usage (kWh),Electricity Emissions (kgCO2e),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Hot Water Emissions (kgCO2e),District Chilled Water Usage (kBtu),District Chilled Water Emissions (kgCO2e),District Steam Usage (kBtu),District Steam Emissions (kgCO2e),Fuel Oil 1 Usage (kBtu),Fuel Oil 1 Emissions (kgCO2e),Fuel Oil 2 Usage (kBtu),Fuel Oil 2 Emissions (kgCO2e),Fuel Oil 4 Usage (kBtu),Fuel Oil 4 Emissions (kgCO2e),Fuel Oil 5 and 6 Usage (kBtu),Fuel Oil 5 and 6 Emissions (kgCO2e),Propane Usage (kBtu),Propane Emissions (kgCO2e),Diesel Usage (kBtu),Diesel Emissions (kgCO2e),Kerosene Usage (kBtu),Kerosene Emissions (kgCO2e),Water Usage Intensity (Gallons/ft2),Compliance Status,Estimated Total GHG Emissions (kgCO2e),First Emissions Compliance Year (Projected),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (,Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Corresponding Campus ID,Notes,Log GSF,Log EUI,Log Total Site Energy,Log GHG Emissions,Cluster_simple,Cluster_complex,PCA_simple_1,PCA_simple_2,PCA_complex_1,PCA_complex_2,Cluster_2,Cluster_8
565,100814,402043400.0,boston housing authority,40-48 annunciation rd,boston,2120.0,40  48 annunciation rd,boston,2120.0,46860.0,,Multifamily Housing,Multifamily Housing (46860.0),79.3,32.0,3717715.8,2758500.2,146503.946,281130.0,57671.008,,,,,,,,,,,,,,,,,,,,,,79.58,in compliance,204174.954,2025.0,No,No,No,No,No,No,,,10.754919712061787,4.373238128640803,15.128620005396252,12.226732522929524,0,5,0.5091307393103685,0.8481195947439053,0.5091307393103685,0.8481195947439053,0,5
566,100815,402043500.0,boston housing authority,30-38 annunciation rd,boston,2120.0,30  36 annunciation rd,boston,2120.0,72618.0,,Multifamily Housing,Multifamily Housing (72618.0),62.3,57.0,4524364.8,3356699.9,178274.332,342223.0,70203.626,,,,,,,,,,,,,,,,,,,,,,79.58,in compliance,248477.958,2025.0,No,No,No,No,No,No,,,11.192968103966658,4.131961425793407,15.324987749571966,12.423109420383518,1,5,0.9920528263322516,0.15328791431706465,0.9920528263322516,0.15328791431706465,1,5
569,100818,402043700.0,,250-270 ruggles st,boston,2120.0,250  270 ruggles st,boston,2120.0,46860.0,,Multifamily Housing,Multifamily Housing (46860.0),50.0,91.0,2342466.5,1739300.0,92374.223,176778.0,36264.239,,,,,,,,,,,,,,,,,,,,,,79.58,in compliance,128638.462,2025.0,No,No,No,No,No,No,,,10.754919712061787,3.912023005428146,14.666714992031942,11.76476112849555,0,6,-0.3461713634775325,-0.11202194486854122,-0.3461713634775325,-0.11202194486854122,0,6
570,100819,402595000.0,boston housing authority,755 tremont st,boston,2118.0,755 tremont st,boston,2118.0,55472.0,,Multifamily Housing,Multifamily Housing (55472.0),78.0,,4326985.4,1199000.0,63678.89,916760.1,188064.167,,,,,,,,,,,,,,,,,,,,,,57.78,in compliance,251743.057,2025.0,No,No,No,No,No,No,,,10.923633667924804,4.356708826689592,15.280381645039093,12.436164231253134,1,5,0.8782606930772199,0.7433668734981823,0.8782606930772199,0.7433668734981823,1,5
571,100820,600307000.0,boston housing authority,88 w seventh st,boston,2127.0,11  95 b st,boston,2127.0,28356.0,,Multifamily Housing,Multifamily Housing (28356.0),110.0,,3119903.3,2436500.1,129402.52,200294.0,41088.311,,,,,,,,,,,,,,,,,,,,,,81.05,in compliance,170490.831,2025.0,No,No,No,No,No,No,,,10.252593926974908,4.700480365792417,14.95331256571561,12.046436797133568,0,0,0.044370603759405845,1.7497147576869372,0.044370603759405845,1.7497147576869372,0,0
572,100822,600307000.0,boston housing authority,11 b st,boston,2127.0,11  95 b st,boston,2127.0,28356.0,,Multifamily Housing,Multifamily Housing (28356.0),96.7,,2743103.4,2059700.2,109390.678,200294.0,41088.311,,,,,,,,,,,,,,,,,,,,,,68.03,in compliance,150478.989,2025.0,No,No,No,No,No,No,,,10.252593926974908,4.571613402459248,14.824600465162602,11.921578745451546,0,0,-0.1912805478176155,1.4817569690359103,-0.1912805478176155,1.4817569690359103,0,0
574,100824,600307000.0,boston housing authority,59-71 b st,boston,2127.0,11  95 b st,boston,2127.0,28356.0,,Multifamily Housing,Multifamily Housing (28356.0),104.4,,2959703.2,2276300.0,120894.293,200294.0,41088.311,,,,,,,,,,,,,,,,,,,,,,90.33,in compliance,161982.604,2025.0,No,No,No,No,No,No,,,10.252593926974908,4.648229675448539,14.900599551002573,11.995244225732534,0,0,-0.05197054126619096,1.640985646176534,-0.05197054126619096,1.640985646176534,0,0
575,100825,600307000.0,boston housing authority,55-79 orton-marotta way,boston,2127.0,11  95 b st,boston,2127.0,28356.0,,Multifamily Housing,Multifamily Housing (28356.0),89.6,,2541903.2,1858500.0,98704.935,200294.0,41088.311,,,,,,,,,,,,,,,,,,,,,,77.66,in compliance,139793.246,2025.0,No,No,No,No,No,No,,,10.252593926974908,4.4953553199808844,14.748423649754695,11.847919795740685,0,0,-0.3305712829647075,1.32320512450785,-0.3305712829647075,1.32320512450785,0,0
576,100826,600307000.0,boston housing authority,7 orton-marotta way,boston,2127.0,11  95 b st,boston,2127.0,28356.0,,Multifamily Housing,Multifamily Housing (28356.0),116.0,,3290003.0,2606599.8,138436.515,200294.0,41088.311,,,,,,,,,,,,,,,,,,,,,,95.62,in compliance,179524.826,2025.0,No,No,No,No,No,No,,,10.252593926974908,4.7535901911063645,15.006399034595242,12.098068783753707,0,0,0.1416456318116755,1.8601630859967941,0.1416456318116755,1.8601630859967941,0,0
577,100827,600307000.0,boston housing authority,6 orton-marotta way,boston,2127.0,11  95 b st,boston,2127.0,28356.0,,Multifamily Housing,Multifamily Housing (28356.0),111.1,,3151503.4,2468100.2,131080.802,200294.0,41088.311,,,,,,,,,,,,,,,,,,,,,,94.2,in compliance,172169.113,2025.0,No,No,No,No,No,No,,,10.252593926974908,4.7104306966455844,14.963390166786061,12.056232487872482,0,0,0.06277981642159777,1.7704269771836916,0.06277981642159777,1.7704269771836916,0,0
578,100828,600307000.0,boston housing authority,1-25 crowley-rogers way,boston,2127.0,11  95 b st,boston,2127.0,28356.0,,Multifamily Housing,Multifamily Housing (28356.0),115.4,,3272403.3,2589000.1,137501.795,200294.0,41088.311,,,,,,,,,,,,,,,,,,,,,,129.32,in compliance,178590.106,2025.0,No,No,No,No,No,No,,,10.252593926974908,4.748404354073999,15.001035227055349,12.092848548353642,0,0,0.13188665989894327,1.8493513228585774,0.13188665989894327,1.8493513228585774,0,0
579,100829,600307000.0,boston housing authority,141-165 w broadway,boston,2127.0,11  95 b st,boston,2127.0,28356.0,,Multifamily Housing,Multifamily Housing (28356.0),118.5,,3361303.4,2677900.3,142223.285,200294.0,41088.311,,,,,,,,,,,,,,,,,,,,,,80.61,in compliance,183311.596,2025.0,No,No,No,No,No,No,,,10.252593926974908,4.774912960575186,15.027839373385836,12.118942694238163,0,0,0.180897201504277,1.9045267708784819,0.180897201504277,1.9045267708784819,0,0
580,100830,600307000.0,boston housing authority,149-175 flaherty way,boston,2127.0,11  95 b st,boston,2127.0,28356.0,,Multifamily Housing,Multifamily Housing (28356.0),120.9,,3429503.1,2746099.9,145845.366,200294.0,41088.311,,,,,,,,,,,,,,,,,,,,,,100.22,in compliance,186933.677,2025.0,No,No,No,No,No,No,,,10.252593926974908,4.794963757620747,15.047925939842958,12.138509164477796,0,0,0.2177077999060838,1.9462335384868876,0.2177077999060838,1.9462335384868876,0,0
583,100833,600307000.0,boston housing authority,23-37 saint casimir st,boston,2127.0,11  95 b st,boston,2127.0,20565.0,,Multifamily Housing,Multifamily Housing (20565.0),31.6,,649077.5,630100.0,33464.611,5562.0,1140.989,,,,,,,,,,,,,,,,,,,,,,54.85,in compliance,34605.6,2025.0,No,No,No,No,No,No,,,9.931345880664525,3.4531571205928664,13.383307403040707,10.451770797660547,0,3,-2.9682555281184495,-0.7072931019038332,-2.9682555281184495,-0.7072931019038332,0,3
591,100841,600307000.0,boston housing authority,49 crowley-rogers way,boston,2127.0,11  95 b st,boston,2127.0,28356.0,,Multifamily Housing,Multifamily Housing (28356.0),87.9,,2491103.1,1807700.0,96006.947,200294.0,41088.311,,,,,,,,,,,,,,,,,,,,,,55.94,in compliance,137095.258,2025.0,No,No,No,No,No,No,,,10.252593926974908,4.476199804691132,14.728236182388217,11.828431277060181,0,0,-0.3670402913069741,1.2832231136726528,-0.3670402913069741,1.2832231136726528,0,0
593,100843,600307000.0,boston housing authority,111 flaherty way,boston,2127.0,11  95 b st,boston,2127.0,28356.0,,Multifamily Housing,Multifamily Housing (28356.0),106.4,,3017203.1,2333799.9,123948.113,200294.0,41088.311,,,,,,,,,,,,,,,,,,,,,,69.04,in compliance,165036.424,2025.0,No,No,No,No,No,No,,,10.252593926974908,4.667205576907544,14.919840834403747,12.013921480035838,0,0,-0.016849339509462147,1.680486797330294,-0.016849339509462147,1.680486797330294,0,0
594,100844,600307000.0,boston housing authority,1 joyce hayes way,boston,2127.0,11  95 b st,boston,2127.0,28356.0,,Multifamily Housing,Multifamily Housing (28356.0),105.2,,2984003.2,2300600.0,122184.866,200294.0,41088.311,,,,,,,,,,,,,,,,,,,,,,82.88,in compliance,163273.177,2025.0,No,No,No,No,No,No,,,10.252593926974908,4.65586330030361,14.908776312691273,12.003180009496461,0,0,-0.037218407309886875,1.6569412884560806,-0.037218407309886875,1.6569412884560806,0,0
596,100846,600307000.0,boston housing authority,37 joyce hayes way,boston,2127.0,11  95 b st,boston,2127.0,28356.0,,Multifamily Housing,Multifamily Housing (28356.0),114.3,,3241803.4,2558400.2,135876.635,200294.0,41088.311,,,,,,,,,,,,,,,,,,,,,,93.15,in compliance,176964.946,2025.0,No,No,No,No,No,No,,,10.252593926974908,4.738826570800765,14.991640337859712,12.083706946744686,0,0,0.11459712698783324,1.829459606398198,0.11459712698783324,1.829459606398198,0,0
599,100849,600307000.0,boston housing authority,83-95 b st,boston,2127.0,11  95 b st,boston,2127.0,28356.0,,Multifamily Housing,Multifamily Housing (28356.0),117.4,,3328003.3,2644600.1,140454.711,200294.0,41088.311,,,,,,,,,,,,,,,,,,,,,,86.13,in compliance,181543.022,2025.0,No,No,No,No,No,No,,,10.252593926974908,4.765586907393996,15.017883072509283,12.109247940411166,0,0,0.16289885166220394,1.8850364842660339,0.16289885166220394,1.8850364842660339,0,0
601,100851,600307000.0,boston housing authority,115 orton-marotta way,boston,2127.0,11  95 b st,boston,2127.0,28356.0,,Multifamily Housing,Multifamily Housing (28356.0),64.8,,1838803.2,1155400.0,61363.294,200294.0,41088.311,,,,,,,,,,,,,,,,,,,,,,40.49,in compliance,102451.605,2025.0,No,No,No,No,No,No,,,10.252593926974908,4.1713056033582285,14.424625483178087,11.537145819722957,0,0,-0.9209130691500145,0.6495998651655542,-0.9209130691500145,0.6495998651655542,0,0
606,100856,600307000.0,boston housing authority,44 w seventh st,boston,2127.0,11  95 b st,boston,2127.0,28356.0,,Multifamily Housing,Multifamily Housing (28356.0),84.2,,2387903.1,1704500.0,90525.995,200294.0,41088.311,,,,,,,,,,,,,,,,,,,,,,58.52,in compliance,131614.306,2025.0,No,No,No,No,No,No,,,10.252593926974908,4.4331949212482815,14.685926174781878,11.787631000171732,0,0,-0.44458355206388567,1.1939138956624078,-0.44458355206388567,1.1939138956624078,0,0
607,100857,602527000.0,boston housing authority,120 l st,boston,2127.0,120 l st,boston,2127.0,55100.0,,Multifamily Housing,Multifamily Housing (55100.0),40.1,60.0,2208419.5,455600.0,24196.916,513722.0,105384.931,,,,,,,,,,,,,,,,,,,,,,41.67,in compliance,129581.847,2025.0,No,No,No,No,No,No,,,10.916904995141007,3.6913763343125234,14.607787659275159,11.772067983645226,0,4,-0.36292570411715674,-0.6380937680403149,-0.36292570411715674,-0.6380937680403149,0,4
609,100859,700386000.0,boston housing authority,177-193 w ninth st,boston,2127.0,frederick st,boston,2127.0,28600.0,,Multifamily Housing,Multifamily Housing (28600.0),81.0,36.0,2316339.5,1930200.1,102512.927,113171.0,23215.899,,,,,,,,,,,,,,,,,,,,,,10.36,in compliance,125728.826,2025.0,No,No,No,No,No,No,,,10.261161996807944,4.394449154672439,14.655498695878373,11.741882692074453,0,0,-0.5096757126069701,1.1084295927243246,-0.5096757126069701,1.1084295927243246,0,0
610,100860,700386000.0,boston housing authority,11-21 mitchell st,boston,2127.0,frederick st,boston,2127.0,25400.0,,Multifamily Housing,Multifamily Housing (25400.0),81.0,45.0,2057033.2,1714099.9,91035.846,100508.0,20618.211,,,,,,,,,,,,,,,,,,,,,,10.36,in compliance,111654.057,2025.0,No,No,No,No,No,No,,,10.142504453006628,4.394449154672439,14.536775308514569,11.623160593374822,0,0,-0.7617920797320252,1.1605763187522302,-0.7617920797320252,1.1605763187522302,0,0
611,100861,700539010.0,boston housing authority,289 e ninth st,boston,2127.0,289 e ninth st,boston,2127.0,52000.0,,Multifamily Housing,Multifamily Housing (52000.0),44.4,48.0,2306407.2,818309.1,43460.396,436136.6,89469.062,60589.0,,,,,,,,,,,,,,,,,,,,,16.91,in compliance,132929.458,2025.0,No,No,No,No,No,No,,,10.858998997563564,3.7932394694381792,14.651201547049636,11.797573875519397,0,6,-0.3110838129697879,-0.40189585928526333,-0.3110838129697879,-0.40189585928526333,0,6
612,100888,700540280.0,boston housing authority,280  290 dorchester st,boston,2127.0,280  290 dorchester st,boston,2127.0,57033.0,,Multifamily Housing,Multifamily Housing (57033.0),49.2,84.0,2808687.5,1810968.9,96180.558,292414.6,59985.931,,,,,,,,,,,,,,,,,,,,,,53.47,in compliance,156166.489,2025.0,No,No,No,No,No,No,,,10.951385326659736,3.8958936234982624,14.848227850342688,11.958677954318432,0,4,0.05198276034959063,-0.2309413470022338,0.05198276034959063,-0.2309413470022338,0,4
614,100890,701516000.0,boston housing authority,199 h st,boston,2127.0,columbia rd,boston,2127.0,84224.0,,Multifamily Housing,Multifamily Housing (84224.0),92.3,13.0,7772441.2,5901300.4,313418.064,548400.0,112498.776,,,,,,,,,,,,,,,,,,,,,,35.55,in compliance,425916.84,2025.0,No,No,No,No,No,No,,,11.341235195244934,4.525044141508807,15.866094855752946,12.961999394927702,1,1,2.033053864959304,0.9061435230140124,2.033053864959304,0.9061435230140124,1,1
620,100896,702845000.0,boston housing authority,31-41 general lawrence j logan way,boston,2127.0,27  3 mcdonough wy,boston,2127.0,30908.0,,Multifamily Housing,Multifamily Housing (30908.0),97.1,,3002342.6,2523099.9,134001.836,140458.0,28813.554,,,,,,,,,,,,,,,,,,,,,,58.93,in compliance,162815.39,2025.0,No,No,No,No,No,No,,,10.338770329053474,4.575741375297279,14.914903408581294,12.000372261252132,0,0,-0.008989553095388616,1.4516962180254962,-0.008989553095388616,1.4516962180254962,0,0
622,100898,702845000.0,boston housing authority,19-27 colonel michael j. mcdonough way,boston,2127.0,27  3 mcdonough wy,boston,2127.0,46640.0,,Multifamily Housing,Multifamily Housing (46640.0),97.3,,4538210.8,3814999.9,202614.645,211961.0,43481.68,,,,,,,,,,,,,,,,,,,,,,85.54,in compliance,246096.325,2025.0,No,No,No,No,No,No,,,10.750213821024374,4.577798989191959,15.328043395424633,12.413478303313566,1,5,0.8681541163824585,1.27506988500118,0.8681541163824585,1.27506988500118,1,5
623,100899,702845000.0,boston housing authority,371 old colony ave,boston,2127.0,27  3 mcdonough wy,boston,2127.0,51716.0,,Multifamily Housing,Multifamily Housing (51716.0),97.3,,5033419.0,4231500.0,224734.965,235029.0,48213.849,,,,,,,,,,,,,,,,,,,,,,85.0,in compliance,272948.814,2025.0,No,No,No,No,No,No,,,10.853522490374443,4.577798989191959,15.431610032839757,12.51703956208231,1,5,1.087946453306926,1.2296986578209,1.087946453306926,1.2296986578209,1,5
625,100904,702845000.0,boston housing authority,3-17 colonel michael j. mcdonough way,boston,2127.0,27  3 mcdonough wy,boston,2127.0,49464.0,,Multifamily Housing,Multifamily Housing (49464.0),97.3,,4813597.4,4046600.2,214914.937,224794.0,46114.241,,,,,,,,,,,,,,,,,,,,,,46.27,in compliance,261029.178,2025.0,No,No,No,No,No,No,,,10.809000411238404,4.577798989191959,15.386955262751853,12.472387473159895,1,5,0.9931933873776104,1.2492486855624405,0.9931933873776104,1.2492486855624405,1,5
626,100906,702846000.0,boston housing authority,28-42 general lawrence j logan way,boston,2127.0,28  42 logan wy,boston,2127.0,56036.0,,Multifamily Housing,Multifamily Housing (56036.0),97.4,,5455406.6,4586499.8,243589.004,254662.0,52241.363,,,,,,,,,,,,,,,,,,,,,,51.0,in compliance,295830.367,2025.0,No,No,No,No,No,No,,,10.933749620316005,4.578826210648489,15.512117711593461,12.597541484571074,1,5,1.2591580385710273,1.196459118686542,1.2591580385710273,1.196459118686542,1,5
627,100907,702846000.0,boston housing authority,10-26 general lawrence j logan way,boston,2127.0,28  42 logan wy,boston,2127.0,56208.0,,Multifamily Housing,Multifamily Housing (56208.0),97.4,,5471974.7,4600399.8,244327.233,255444.0,52401.782,,,,,,,,,,,,,,,,,,,,,,47.82,in compliance,296729.015,2025.0,No,No,No,No,No,No,,,10.936814374505609,4.578826210648489,15.515150114735823,12.600574593880427,1,5,1.2656209216893328,1.1951071378527691,1.2656209216893328,1.1951071378527691,1,5
628,100908,702846000.0,boston housing authority,231-241 monsignor dennis f. o'callaghan way,boston,2127.0,28  42 logan wy,boston,2127.0,32406.0,,Multifamily Housing,Multifamily Housing (32406.0),97.2,,3149171.6,2646699.9,140566.232,147266.0,30210.147,,,,,,,,,,,,,,,,,,,,,,68.0,in compliance,170776.379,2025.0,No,No,No,No,No,No,,,10.386098869820946,4.576770711466393,14.962649992088442,12.048110254519871,0,0,0.09254584626398792,1.432942151197752,0.09254584626398792,1.432942151197752,0,0
629,100910,702846000.0,boston housing authority,1-17 dr. michael gavin way,boston,2127.0,28  42 logan wy,boston,2127.0,56208.0,,Multifamily Housing,Multifamily Housing (56208.0),97.4,,5471974.7,4600399.8,244327.233,255444.0,52401.782,,,,,,,,,,,,,,,,,,,,,,29.69,in compliance,296729.015,2025.0,No,No,No,No,No,No,,,10.936814374505609,4.578826210648489,15.515150114735823,12.600574593880427,1,5,1.2656209216893328,1.1951071378527691,1.2656209216893328,1.1951071378527691,1,5
630,100911,702846000.0,boston housing authority,19-25 dr. michael gavin way,boston,2127.0,28  42 logan wy,boston,2127.0,123164.0,,Multifamily Housing,Multifamily Housing (123164.0),97.5,,12008494.2,10098599.9,536336.641,559758.0,114828.756,,,,,,,,,,,,,,,,,,,,,,21.92,in compliance,651165.397,2025.0,No,No,No,No,No,No,,,11.721272079588333,4.579852378003801,16.301124807344625,13.386518954973619,1,1,2.9343545668032207,0.8525024949125555,2.9343545668032207,0.8525024949125555,1,1
631,100913,702846000.0,,1-5 henry sterling sq,boston,2127.0,28  42 logan wy,boston,2127.0,73224.0,,Multifamily Housing,Multifamily Housing (73224.0),97.4,,7131752.2,5996300.0,318463.493,332782.0,68266.899,,,,,,,,,,,,,,,,,,,,,,17.3,in compliance,386730.392,2025.0,No,No,No,No,No,No,,,11.201278515064615,4.578826210648489,15.780067512549438,12.865483067731825,1,1,1.8279791075338179,1.0789284216729644,1.8279791075338179,1.0789284216729644,1,1
632,100914,702846000.0,boston housing authority,2-8 henry sterling sq,boston,2127.0,28  42 logan wy,boston,2127.0,29496.0,,Multifamily Housing,Multifamily Housing (29496.0),97.1,,2864347.7,2406999.9,127835.765,134041.0,27497.171,,,,,,,,,,,,,,,,,,,,,,45.45,in compliance,155332.936,2025.0,No,No,No,No,No,No,,,10.29200993991398,4.575741375297279,14.867851203325134,11.953326066496487,0,0,-0.1087253607491271,1.4722062402610427,-0.1087253607491271,1.4722062402610427,0,0
635,100920,702847000.0,boston housing authority,21 monsignor dennis f. o'callaghan way,boston,2127.0,391  439 old colony av,boston,2127.0,49976.0,,Multifamily Housing,Multifamily Housing (49976.0),97.3,,4863926.6,4089000.0,217166.79,227118.0,46590.987,,,,,,,,,,,,,,,,,,,,,,54.02,in compliance,263757.777,2025.0,No,No,No,No,No,No,,,10.819298169173406,4.577798989191959,15.397356612053752,12.482786449593627,1,5,1.015213958568796,1.2447377707609095,1.015213958568796,1.2447377707609095,1,5
636,100921,702847000.0,boston housing authority,3 monsignor dennis f. o'callaghan way,boston,2127.0,391  439 old colony av,boston,2127.0,43288.0,,Multifamily Housing,Multifamily Housing (43288.0),97.3,,4211319.1,3540100.2,188014.722,196723.0,40355.756,,,,,,,,,,,,,,,,,,,,,,60.6,in compliance,228370.478,2025.0,No,No,No,No,No,No,,,10.675630739322571,4.577798989191959,15.253286481998083,12.338724492717986,0,5,0.709493793341993,1.307827199550772,0.709493793341993,1.307827199550772,0,5
637,100923,702847000.0,,391-415 old colony ave,boston,2127.0,391  439 old colony av,boston,2127.0,87912.0,,Multifamily Housing,Multifamily Housing (87912.0),97.4,,8565716.8,7202500.0,382524.775,399536.0,81960.815,,,,,,,,,,,,,,,,,,,,,,24.78,in compliance,464485.59,2025.0,No,No,No,No,No,No,,,11.38409159312676,4.578826210648489,15.963278375672335,13.048685814149868,1,1,2.2168352372341893,0.9986315569840856,2.2168352372341893,0.9986315569840856,1,1
638,100924,702847000.0,boston housing authority,417-429 old colony ave,boston,2127.0,391  439 old colony av,boston,2127.0,76992.0,,Multifamily Housing,Multifamily Housing (76992.0),97.4,,7500172.4,6306300.0,334927.593,349904.0,71779.307,,,,,,,,,,,,,,,,,,,,,,98.7,in compliance,406706.9,2025.0,No,No,No,No,No,No,,,11.25145679933435,4.578826210648489,15.830436564909016,12.915848057573871,1,1,1.9348289718518872,1.0569008762899617,1.9348289718518872,1.0569008762899617,1,1
641,100929,702853000.0,boston housing authority,10-14 monsignor dennis f. o'callaghan way,boston,2127.0,10  22 kemp st,boston,2127.0,48357.0,,Multifamily Housing,Multifamily Housing (48357.0),97.3,,4705528.2,3955700.3,210087.243,219762.0,45081.977,,,,,,,,,,,,,,,,,,,,,,34.75,in compliance,255169.22,2025.0,No,No,No,No,No,No,,,10.786366268065041,4.577798989191959,15.364248588249952,12.44968221189338,1,5,0.9450154722457088,1.2591867676278343,0.9450154722457088,1.2591867676278343,1,5
643,100932,702853000.0,boston housing authority,4-6 monsignor dennis f. o'callaghan way,boston,2127.0,10  22 kemp st,boston,2127.0,211892.0,,Multifamily Housing,Multifamily Housing (211892.0),97.5,,20668925.6,17383101.2,923216.505,963020.1,197553.943,,,,,,,,,,,,,,,,,,,,,,19.52,in compliance,1120770.448,2025.0,No,No,No,No,No,No,,,12.263831989886318,4.579852378003801,16.8441419515939,13.929526906776523,1,2,4.087377449352515,0.6140857625092999,4.087377449352515,0.6140857625092999,1,2
650,100942,703210000.0,boston housing authority,24 bellflower st,boston,2125.0,24 bellflower st,boston,2125.0,85000.0,,Multifamily Housing,Multifamily Housing (85000.0),53.5,79.0,4551668.1,3078799.8,163515.057,431673.0,88553.399,,,,,,,,,,,,,,,,,,,,,,77.83,in compliance,252068.456,2025.0,No,No,No,No,No,No,,,11.350406535472453,3.979681653901961,15.33100433912475,12.437455980396814,1,4,1.0517095879578424,-0.23219995697519952,1.0517095879578424,-0.23219995697519952,1,4
